,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,EEP_x,log10_isochrone_age_yr_x,initial_mass,star_mass_x,log_Teff_x,log_g_x,log_L_x,[Fe/H]_init_x,[Fe/H]_x,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,phase_x,Unnamed: 0_y,EEP_y,log10_isochrone_age_yr_y,star_mass_y,log_Teff_y,log_g_y,log_L_y,[Fe/H]_init_y,[Fe/H]_y,GALEX_FUV,GALEX_NUV,phase_y,uflux,gflux,rflux,iflux,zflux,Ffluxt,Fflux,Nfluxt,Nflux,N/g,g/r,i/z,N/u,u/g,r/i
86,86,86,86,311,9.69,0.636337154272638,0.6363178057039746,3.6226814097410815,4.673363811916972,-0.9873816228063922,0.0,0.014182,11.2912,8.740673,7.511614,7.088772,6.845452,0.0,86,311,9.69,0.6363178057039746,3.6226814097410815,4.673363811916972,-0.9873816228063922,0.0,0.014182,30.931847,18.344028,0.0,110.54681866729617,1158.1292993646969,3592.366591947239,5302.948981810624,6635.069081508004,2.0016550458198816e-20,1.5588891738308167e-06,1.0191920335498367e-15,0.1753353907782681,0.00015139535013443666,0.3223861679264014,0.7992304099123835,0.0015860736011405346,0.0954529159463781,0.6774280884596916
87,87,87,87,312,9.69,0.6437658383084844,0.643745519176103,3.626043285488043,4.66868867937505,-0.9642862214406532,0.0,0.013778,11.17452,8.640884,7.431361,7.022707,6.789201,0.0,87,312,9.69,0.643745519176103,3.626043285488043,4.66868867937505,-0.9642862214406532,0.0,0.013778,30.782177,18.198257,0.0,123.08871813654396,1269.616766077455,3867.9588838440254,5635.642672650665,6987.88660501073,2.2975090759728805e-20,1.7893003256438486e-06,1.1656399413285003e-15,0.20052936825628784,0.0001579448016237478,0.3282394679479359,0.8064874247686811,0.0016291449882014201,0.09694950588659346,0.6863385612815605
88,88,88,88,313,9.69,0.6518795583059454,0.6518581173720224,3.629731032427793,4.663579570049721,-0.9389948238052244,0.0,0.013337,11.042595,8.531274,7.344132,6.950467,6.727109,0.0,88,313,9.69,0.6518581173720224,3.629731032427793,4.663579570049721,-0.9389948238052244,0.0,0.013337,30.597677,18.019316,0.0,138.9915022534847,1404.4835241782691,4191.538397024965,6023.368714855509,7399.163923200717,2.7230601565821993e-20,2.1207195548758e-06,1.3744875815761753e-15,0.23645820346156685,0.0001683595424160729,0.33507590558519795,0.8140607205590779,0.0017012421596129524,0.09896271466395835,0.6958794315027274
89,89,89,89,314,9.69,0.6601205542488955,0.6600979155644748,3.633491473809056,4.658382164329754,-0.9132391806514328,0.0,0.012887,10.902404,8.418698,7.256181,6.876996,6.663519,0.0,89,314,9.69,0.6600979155644748,3.633491473809056,4.658382164329754,-0.9132391806514328,0.0,0.012887,30.405022,17.820528,0.0,158.1483440761656,1557.9268023274012,4545.208905355265,6445.073121203933,7845.464270765803,3.2517656245223315e-20,2.532475432512267e-06,1.6506538925174743e-15,0.2839681196056647,0.00018227308188128102,0.3427624196748839,0.8215030874871122,0.001795580733168494,0.10151205039922694,0.7052222402879775
90,90,90,90,315,9.69,0.6680735718928237,0.668049720997321,3.6371348403501647,4.653357523586609,-0.8883173972290227,0.0,0.012449,10.761991,8.309106,7.17197,6.806028,6.601757,0.0,90,315,9.69,0.668049720997321,3.6371348403501647,4.653357523586609,-0.8883173972290227,0.0,0.012449,30.212193,17.614357,0.0,179.98232135530188,1723.3911122902466,4911.772563992749,6880.421573556891,8304.69044554247,3.883746149426417e-20,3.0246619360770516e-06,1.995834016540266e-15,0.3433507383292713,0.00019922972555718135,0.3508694854733487,0.8284982587460497,0.0019076914651604308,0.10443498290769297,0.7138766878573063
91,91,91,91,316,9.69,0.6757581136476778,0.6757330365769925,3.640669205576808,4.648494243834996,-0.8641727191020065,0.0,0.012024,10.622801,8.202762,7.091189,6.737468,6.54177,0.0,91,316,9.69,0.6757330365769925,3.640669205576808,4.648494243834996,-0.8641727191020065,0.0,0.012024,30.011524,17.402227,0.0,204.60010342448237,1900.734461920155,5291.157009003187,7328.904268793729,8776.437186653793,4.6721678397160124e-20,3.638684836762428e-06,2.4264783480320865e-15,0.4174360820751143,0.00021961830568032798,0.3592285125325053,0.835065996933094,0.0020402535242568407,0.10764265473347172,0.7219574461536886
92,92,92,92,317,9.69,0.6833170517722965,0.6832907236437089,3.644125368477384,4.643870714646968,-0.8407882626153321,0.0,0.011584,10.485607,8.099659,7.013656,6.671239,6.483596,0.0,92,317,9.69,0.6832907236437089,3.644125368477384,4.643870714646968,-0.8407882626153321,0.0,0.011584,29.795361,17.184406,0.0,232.15789050589743,2090.0787458774885,5682.819328390679,7789.877871296316,9259.5066710647,5.70142788756976e-20,4.440272677287962e-06,2.965547061126561e-15,0.5101740748727553,0.00024409323135744646,0.36778905418226254,0.8412843305830893,0.002197530627802614,0.11107614531931398,0.7295132763673225
93,93,93,93,318,9.69,0.6915251331549953,0.6914973781804321,3.647870172850872,4.638955870694169,-0.8156228964348416,0.0,0.011099,10.337049,7.989232,6.930917,6.600262,6.420986,0.0,93,318,9.69,0.6914973781804321,3.647870172850872,4.638955870694169,-0.8156228964348416,0.0,0.011099,29.530767,16.937716,0.0,266.1991405087262,2313.840662461313,6132.809136520832,8316.133431261644,9809.160687083704,7.274802974140305e-20,5.665617370896399e-06,3.722038151175153e-15,0.640316046677583,0.00027673299076543,0.3772888754490025,0.8477925580536144,0.0024054023820433523,0.11504644413395385,0.7374592035123734
94,94,94,94,319,9.69,0.6999429242714905,0.6999136266356465,3.6517280607472777,4.633897732840618,-0.7897267093683048,0.0,0.01061,10.185388,7.877005,6.846681,6.527683,6.356643,0.0,94,319,9.69,0.6999136266356465,3.6517280607472777,4.633897732840618,-0.7897267093683048,0.0,0.01061,29.215855,16.672918,0.0,306.105440785512,2565.808555431616,6627.562758739411,8891.049925230729,10408.042307461965,9.722680974088693e-20,7.572025031370757e-06,4.750070116617592e-15,0.8171722037705604,0.00031848525956493164,0.3871420986618681,0.8542480576636742,0.0026695775209796186,0.11930174608604789,0.7454195864913469
95,95,95,95,320,9.69,0.7082879915465301,0.7082571141250854,3.655499707979625,4.62915838614785,-0.7647655703600795,0.0,0.010088,10.040108,7.769896,6.766171,6.458129,6.294757,0.0,95,320,9.69,0.7082571141250854,3.655499707979625,4.62915838614785,-0.7647655703600795,0.0,0.010088,28.855362,16.402313,0.0,349.9315084722099,2831.834372766812,7137.692743172458,9479.26466050665,11018.524683876649,1.3551371013182674e-19,1.0553809262555697e-05,6.094555276469088e-15,1.0484689791947936,0.00037024375058008737,0.39674366418694557,0.8603025298275738,0.0029962119838032784,0.1235706126874621,0.7529795821515718
96,96,96,96,321,9.69,0.7168424805513683,0.716809972572776,3.6591917790639727,4.62504227113863,-0.741213537338058,0.0,0.009441,9.899713,7.668177,6.690624,6.392659,6.236382,0.0,96,321,9.69,0.716809972572776,3.6591917790639727,4.62504227113863,-0.741213537338058,0.0,0.009441,28.445663,16.118042,0.0,398.23648765330927,3109.964623849381,7652.029733778882,10068.450723676604,11627.154648979546,1.9763453473945224e-19,1.5391779778629548e-05,7.918636736296049e-15,1.3622724873091603,0.0004380347213155749,0.40642348919801635,0.8659427888972182,0.003420762611021989,0.12805177415825045,0.7600007134945445
97,97,97,97,322,9.69,0.7252014015863166,0.7251672182798176,3.6628013092636658,4.620963144231933,-0.7181353952103197,0.0,0.008804,9.762291,7.569533,6.617565,6.328914,6.179215,0.0,97,322,9.69,0.7251672182798176,3.6628013092636658,4.620963144231933,-0.7181353952103197,0.0,0.008804,28.004517,15.826135,0.0,451.9702496769374,3405.7522241587794,8184.652572323797,10677.28042143839,12255.760032981903,2.967025204975458e-19,2.3107195618837932e-05,1.0361275473449265e-14,1.7824887011439519,0.0005233759192755799,0.4161144525150948,0.8712050817496744,0.003943818652705686,0.1327079070728858,0.7665484326786278
98,98,98,98,323,9.69,0.733927123393047,0.7338910984133302,3.6665751490422034,4.6166455938371564,-0.693961492448854,0.0,0.008136,9.619138,7.467436,6.541934,6.262575,6.119414,0.0,98,323,9.69,0.7338910984133302,3.6665751490422034,4.6166455938371564,-0.693961492448854,0.0,0.008136,27.51787,15.514666,0.0,515.6690294513431,3741.552547047163,8775.111609601665,11350.01012402347,12949.72807312331,4.644939221555274e-19,3.617479185889771e-05,1.3803868721095104e-14,2.3747308032179326,0.0006346912874689071,0.42638233147407295,0.8764670624690571,0.004605145292019141,0.13782220694944125,0.773136897122958
99,99,99,99,324,9.69,0.7428482306738232,0.7428102278842124,3.670439254846976,4.612168868888223,-0.6691607832058569,0.0,0.007446,9.473818,7.364169,6.465165,6.194976,6.058188,0.0,99,324,9.69,0.7428102278842124,3.670439254846976,4.612168868888223,-0.6691607832058569,0.0,0.007446,27.011803,15.198275,0.0,589.5206860375099,4114.8939685551895,9418.03389067964,12079.13538423012,13700.961593426508,7.402984424984405e-19,5.765445099167605e-05,1.847384180551654e-14,3.1781236170619667,0.0007723464179996504,0.4369164537226191,0.8816268334060207,0.005391029852444821,0.1432650976045686,0.7796943730736993
100,100,100,100,325,9.69,0.7513856527171875,0.7513456705582701,3.674139673274301,4.607823160914917,-0.64535522060054,0.0,0.006775,9.336448,7.266607,6.392137,6.130527,5.999572,0.0,100,325,9.69,0.7513456705582701,3.674139673274301,4.607823160914917,-0.64535522060054,0.0,0.006775,26.538231,14.906392,0.0,669.032243728423,4501.771515753078,10073.292594917371,12817.857789863776,14460.970791179,1.145079489395691e-18,8.917880345679151e-05,2.4171879489006307e-14,4.158378202082841,0.0009237204037413719,0.4469016930992865,0.8863760237786041,0.006215512392809024,0.14861532651918788,0.7858795720828814
101,101,101,101,326,9.69,0.7597038111339974,0.7596618028084663,3.677746339464533,4.603519282731799,-0.62208616693748,0.0,0.006111,9.204731,7.172863,6.321281,6.067942,5.94246,0.0,101,326,9.69,0.7596618028084663,3.677746339464533,4.603519282731799,-0.62208616693748,0.0,0.006111,26.102432,14.639709,0.0,755.324981831135,4907.734373517739,10752.608880882191,13578.426597506774,15242.010234778105,1.7106266579615068e-18,0.00013322362327772158,3.090178882693191e-14,5.316149500154708,0.0010832186698694997,0.4564226624334435,0.8908553654244709,0.007038228084640816,0.15390502507774015,0.7918891635689624
102,102,102,102,327,9.69,0.7679353524343534,0.7678912298832152,3.68131583773944,4.599181772338359,-0.5989794517118914,0.0,0.005452,9.076148,7.081351,6.251568,6.006172,5.886149,0.0,102,327,9.69,0.7678912298832152,3.68131583773944,4.599181772338359,-0.5989794517118914,0.0,0.005452,25.676762,14.386608,0.0,850.2899557726214,5339.318756105902,11465.65972940074,14373.331726659368,16053.386021505285,2.5317640902656665e-18,0.00019717381570070593,3.9014318076326005e-14,6.711778036602732,0.0012570476390695578,0.46567915690142014,0.8953457985377479,0.007893516783347196,0.1592506450004043,0.7977036881528633
103,103,103,103,328,9.69,0.7765980008562302,0.776551543683957,3.685080310834038,4.594543831999934,-0.5745572408806846,0.0,0.004754,8.942197,6.986175,6.178606,5.941301,5.827104,0.0,103,328,9.69,0.776551543683957,3.685080310834038,4.594543831999934,-0.5745572408806846,0.0,0.004754,25.228346,14.127696,0.0,961.9388143245684,5828.492593248956,12262.636336329451,15258.289439529564,16950.58334932994,3.82639354900189e-18,0.0002979995724444058,4.9520933222039287e-14,8.519270061353168,0.0014616592412283228,0.4753050187080396,0.9001630873153831,0.008856353371430417,0.16504075435195129,0.8036704497530837
104,104,104,104,329,9.69,0.7849619872714227,0.7849131730955665,3.688717123747745,4.589992185185509,-0.5508949540044673,0.0,0.004069,8.814192,6.89538,6.108586,5.878878,5.770304,0.0,104,329,9.69,0.7849131730955665,3.688717123747745,4.589992185185509,-0.5508949540044673,0.0,0.004069,24.801311,13.885433,0.0,1082.3044620076278,6336.861992170077,13079.52128385301,16161.25373802403,17860.953874284234,5.670268649825518e-18,0.0004416005859443519,6.190048052030114e-14,10.648969560316782,0.0016804799557690873,0.4844873030630784,0.9048371017458708,0.009839162577749524,0.17079501862987384,0.809313528261712
105,105,105,105,330,9.69,0.793132405839179,0.7930811721260328,3.69227024424202,4.585461533815492,-0.5276940849496498,0.0,0.003394,8.690262,6.807624,6.04054,5.818102,5.71494,0.0,105,330,9.69,0.7930811721260328,3.69227024424202,4.585461533815492,-0.5276940849496498,0.0,0.003394,24.39529,13.656208,0.0,1213.1694039875006,6870.314988041804,13925.482405826797,17091.707383106725,18795.342708448243,8.241609548118833e-18,0.000641856643897434,7.645114961100331e-14,13.15217520471096,0.0019143482107593483,0.4933627997811465,0.9093586452895186,0.010841169552645979,0.1765813366780264,0.8147508083124924
106,106,106,106,331,9.69,0.8013085923709777,0.8012547984626415,3.6958253425003256,4.580827459817737,-0.504378785051152,0.0,0.002725,8.567181,6.72061,5.972733,5.757472,5.65957,0.0,106,331,9.69,0.8012547984626415,3.6958253425003256,4.580827459817737,-0.504378785051152,0.0,0.002725,24.005173,13.434151,0.0,1358.7947146549054,7443.586660326791,14822.895569207696,18073.29964105094,19778.72303091613,1.1804805494250862e-17,0.0009193583840830357,9.380086004404425e-14,16.136910326777905,0.002167894465820521,0.5021681914692637,0.9137748484975777,0.011875900128796286,0.18254569694164763,0.8201543638185242
107,107,107,107,332,9.69,0.8096581102310221,0.8096015805152236,3.699465003247533,4.576013868491331,-0.4804512034965831,0.0,0.002033,8.442068,6.632362,5.903686,5.69572,5.602962,0.0,107,332,9.69,0.8096015805152236,3.699465003247533,4.576013868491331,-0.4804512034965831,0.0,0.002033,23.627632,13.214355,0.0,1524.751428512983,8073.864357677113,15796.17181501956,19131.025426376094,20837.30021543703,1.6713801333623466e-17,0.0013016710350245452,1.1484847169983783e-13,19.757809130082123,0.0024471316651852363,0.5111279145495364,0.9181144019897134,0.012958052545883473,0.18885026561824242,0.8256834886247788
108,108,108,108,333,9.69,0.8176950128584386,0.8176357328975092,3.70296894592709,4.571295746504788,-0.4573325626946913,0.0,0.001358,8.32247,6.548303,5.83753,5.636421,5.548479,0.0,108,333,9.69,0.8176357328975092,3.70296894592709,4.571295746504788,-0.4573325626946913,0.0,0.001358,23.287209,13.011982,0.0,1702.308426439558,8723.786911850602,16788.590994685932,20204.95320342464,21909.610095973832,2.28688557806182e-17,0.00178102674428109,1.3838034861594413e-13,23.806085312599844,0.0027288705642570295,0.5196259123003193,0.9221959274910856,0.013984589950242547,0.19513411361837613,0.8309146190865886
109,109,109,109,334,9.69,0.8257939238186188,0.8257317062359923,3.706496868603251,4.566415249538471,-0.4339218562869788,0.0,0.000687,8.202864,6.464472,5.771125,5.576675,5.493548,0.0,109,334,9.69,0.8257317062359923,3.706496868603251,4.566415249538471,-0.4339218562869788,0.0,0.000687,22.963329,12.817002,0.0,1900.5559049117437,9424.047120062583,17847.45308072879,21347.953537272984,23046.609801623123,3.081743124166831e-17,0.0024000618901962026,1.6560232138953742e-13,28.489182390379312,0.003023030554434465,0.5280331640282289,0.9262947444777537,0.01498992074726803,0.20167088308224868,0.8360264158139369
110,110,110,110,335,9.69,0.833916865492649,0.8338515541304019,3.7100375597142334,4.56141188038093,-0.4103241511426466,0.0,1.1e-05,8.083752,6.381111,5.704757,5.516756,5.43845,0.0,110,335,9.69,0.8338515541304019,3.7100375597142334,4.56141188038093,-0.4103241511426466,0.0,1.1e-05,22.652674,12.628124,0.0,2120.92567206088,10176.111312620898,18972.45139587601,22559.2080196156,24246.343240747763,4.1025930094260586e-17,0.003195099895151349,1.9706868578613194e-13,33.90245792259873,0.0033315730224522293,0.5363624921359846,0.9304169208370848,0.015984745891474868,0.2084220196599468,0.8410069794728235
111,111,111,111,336,9.69,0.8418491226483013,0.8417806569990071,3.7134963719995775,4.556428574271873,-0.3871781043209618,0.0,-0.000657,7.968307,6.300312,5.64019,5.458278,5.384691,0.0,111,336,9.69,0.8417806569990071,3.7134963719995775,4.556428574271873,-0.3871781043209618,0.0,-0.000657,22.358458,12.448108,0.0,2358.866968296993,10962.294090571391,20134.935786552724,23807.568847611976,25477.09162192697,5.3795362168701164e-17,0.004189583408101495,2.3260766428209916e-13,40.016360383892035,0.0036503636969847293,0.5444414726116309,0.9344696482985478,0.01696422940407794,0.2151800479724259,0.8457367451264292
112,112,112,112,337,9.69,0.8497758757502107,0.849704079863231,3.7169488756890976,4.551312384266703,-0.3639274747277953,0.0,-0.001328,7.853868,6.220035,5.575856,5.399825,5.330982,0.0,112,337,9.69,0.849704079863231,3.7169488756890976,4.551312384266703,-0.3639274747277953,0.0,-0.001328,22.06926,12.2707,0.0,2621.0725906901407,11803.539260782434,21364.06294750034,25124.431807677058,26769.080203801645,7.021405185663769e-17,0.005468271144855267,2.738969652666508e-13,47.119512179410755,0.003991981653838909,0.5524950609716999,0.9385616396378453,0.017977187028995624,0.22205819227447504,0.8503301929786251
113,113,113,113,338,9.69,0.857743296633059,0.8576679757213133,3.7204182637527374,4.546035003088082,-0.3404259974977187,0.0,-0.00201,7.739718,6.13965,5.511339,5.341033,5.277011,0.0,113,338,9.69,0.8576679757213133,3.7204182637527374,4.546035003088082,-0.3404259974977187,0.0,-0.00201,21.778601,12.092728,0.0,2911.6491972586678,12710.60576963682,22672.04259917103,26522.413941717645,28133.37589387395,9.176723274357527e-17,0.007146833113683519,3.2268295127516115e-13,55.51234654205003,0.004367403690126107,0.5606290528980201,0.9427384058623732,0.019065602612538344,0.2290724179499009,0.8548257579039482
114,114,114,114,339,9.69,0.8654894745765249,0.8654105776581053,3.723790354736308,4.5407930975903925,-0.3174699346158183,0.0,-0.002678,7.629529,6.06195,5.448835,5.284032,5.224589,0.0,114,339,9.69,0.8654105776581053,3.723790354736308,4.5407930975903925,-0.3174699346158183,0.0,-0.002678,21.501186,11.921568,0.0,3222.6611896039053,13653.570870100306,24015.53405688429,27952.036124663424,29525.050486689863,1.1848234350853466e-16,0.00922740623921565,3.777809204114716e-13,64.99105480466868,0.004760004208641957,0.5685308033441953,0.9467227206695018,0.02016689033719262,0.2360306487045927,0.8591693982426644
115,115,115,115,340,9.69,0.8733343504090606,0.8732516136961525,3.727201135039948,4.535318121338597,-0.2940722807107652,0.0,-0.00334,7.518672,5.983713,5.385668,5.226438,5.171427,0.0,115,340,9.69,0.8732516136961525,3.727201135039948,4.535318121338597,-0.2940722807107652,0.0,-0.00334,21.22884,11.751557,0.0,3569.0895843862336,14673.747745846098,25454.176366246997,29474.812353546848,31006.69297284916,1.5226217726690315e-16,0.011858180070585585,4.4181903257150764e-13,76.00776907506476,0.005179847056903464,0.5764770203016244,0.9505951627719958,0.021296122520313706,0.24322958566577413,0.8635907859540274
116,116,116,116,341,9.69,0.8811306031846221,0.8810438869786733,3.7304949463297,4.529620984601218,-0.2710095685971644,0.0,-0.00406,7.411504,5.907666,5.323955,5.170094,5.119223,0.0,116,341,9.69,0.8810438869786733,3.7304949463297,4.529620984601218,-0.2710095685971644,0.0,-0.00406,20.969088,11.58861,0.0,3939.350730778168,15738.373544390524,26942.894398437795,31044.78445799233,32533.96902976673,1.9341619515298881e-16,0.015063255444398606,5.133614114773889e-13,88.31547022435583,0.005611473763490209,0.5841381891510167,0.9542267784661662,0.02241878833848091,0.25030227676748923,0.8678718460711192
117,117,117,117,342,9.69,0.8888044689110953,0.8887136774946289,3.733627009109288,4.523745118244825,-0.2485510639538092,0.0,-0.00483,7.309328,5.834575,5.26434,5.115559,5.068542,0.0,117,342,9.69,0.8887136774946289,3.733627009109288,4.523745118244825,-0.2485510639538092,0.0,-0.00483,20.721382,11.433731,0.0,4328.077700539433,16834.345993475632,28463.62761105352,32643.94586045173,34088.62225658841,2.4298263402970313e-16,0.01892349025916448,5.920724052519536e-13,101.85641481351335,0.00605051214065513,0.5914336086570431,0.9576199828417101,0.023533869274301247,0.2570980602523457,0.8719420051954355
118,118,118,118,343,9.69,0.896609674671763,0.8965144888673011,3.736804029603404,4.517572921260937,-0.2255475858259044,0.0,-0.005595,7.206322,5.760353,5.203664,5.059995,5.016856,0.0,118,343,9.69,0.8965144888673011,3.736804029603404,4.517572921260937,-0.2255475858259044,0.0,-0.005595,20.466953,11.276829,0.0,4758.799956162299,18025.40572874884,30099.59478206756,34358.02955340096,35750.64231011901,3.071473945585561e-16,0.02392064252767162,6.841252508100915e-13,117.69260771621077,0.006529262613406923,0.5988587507326789,0.9610464968814314,0.02473157283356856,0.264005150717493,0.8760570723441888
119,119,119,119,344,9.69,0.904158911829647,0.9040592965224372,3.739871076327876,4.511469345819768,-0.2031876203309295,0.0,-0.006342,7.107718,5.688706,5.145018,5.00623,4.966844,0.0,119,344,9.69,0.9040592965224372,3.739871076327876,4.511469345819768,-0.2031876203309295,0.0,-0.006342,20.215273,11.124979,0.0,5211.215691323672,19255.014451598214,31770.134169393303,36102.248307096976,37435.931929005725,3.8727444094109254e-16,0.030160937797210068,7.868204162393952e-13,135.35963843158123,0.007029838319355094,0.6060728087874461,0.9643742374455115,0.025974675862476013,0.27064200364134905,0.8800043116192277
120,120,120,120,345,9.69,0.9121037639043644,0.9119993927937536,3.742465270269295,4.504090464574241,-0.1816491541964323,0.0,-0.007585,7.018403,5.621841,5.08911,4.954448,4.918237,0.0,120,345,9.69,0.9119993927937536,3.742465270269295,4.504090464574241,-0.1816491541964323,0.0,-0.007585,19.990974,10.98914,0.0,5658.027434379313,20478.108934006206,33448.93148348713,37865.79234564106,39149.97138029618,4.761441311492811e-16,0.03708211026579085,8.916845060133255e-13,153.39979725727366,0.007490916165727394,0.6122201226103655,0.9671984681117434,0.02711188643681465,0.2762963832555613,0.8833548543805297
121,121,121,121,346,9.69,0.9198775387586614,0.9197683740286472,3.7448293473549774,4.4965427048528746,-0.1610531557994828,0.0,-0.008944,6.93531,5.558782,5.035877,4.90504,4.871701,0.0,121,346,9.69,0.9197683740286472,3.7448293473549774,4.4965427048528746,-0.1610531557994828,0.0,-0.008944,19.783115,10.86327,0.0,6108.04529429195,21702.684098076323,35129.78152706772,39628.73861287582,40864.46795736899,5.766098216940037e-16,0.044906379370433465,1.0012884818661183e-12,172.2553762888984,0.007937054030296958,0.6177859114026732,0.9697602977290121,0.028201391441853473,0.281441929794912,0.8864723621471428
122,122,122,122,347,9.69,0.9277440382981152,0.9276297384522344,3.7472071401241984,4.488687902517434,-0.1400525101307616,0.0,-0.010347,6.851871,5.49491,4.981767,4.854795,4.824328,0.0,122,347,9.69,0.9276297384522344,3.7472071401241984,4.488687902517434,-0.1400525101307616,0.0,-0.010347,19.57185,10.736614,0.0,6595.957503623984,23017.7171457463,36924.91029484724,41505.74837885824,42686.94248259976,7.004675738764855e-16,0.05455242249737022,1.125179006065106e-12,193.5687232923037,0.008409553478594007,0.6233655535503996,0.9723289128936089,0.029346569195746366,0.2865600207813364,0.8896336468337399
123,123,123,123,348,9.69,0.9354153611699784,0.9352958386987128,3.7495127497796408,4.480872303109633,-0.1194700483511744,0.0,-0.011762,6.771088,5.432625,4.92895,4.805694,4.777996,0.0,123,348,9.69,0.9352958386987128,3.7495127497796408,4.480872303109633,-0.1194700483511744,0.0,-0.011762,19.36446,10.61362,0.0,7105.441184497048,24376.77500824362,38765.57667623649,43425.88209797877,44547.96285987596,8.478988293907267e-16,0.06603437032776159,1.2601412273391283e-12,216.78677546345685,0.008893168821148201,0.6288252903299829,0.9748118501978047,0.030509966916122167,0.29148405324716514,0.892683690080778
124,124,124,124,349,9.69,0.9431798596511936,0.943054734543382,3.751828886766426,4.472721487376216,-0.0984673234728621,0.0,-0.013237,6.689807,5.36946,4.875304,4.755708,4.730777,0.0,124,349,9.69,0.943054734543382,3.751828886766426,4.472721487376216,-0.0984673234728621,0.0,-0.013237,19.152695,10.489625,0.0,7657.789936867764,25837.009739001594,40729.08456559021,45471.89452902949,46528.11399893398,1.0305048395148925e-15,0.08025572844106249,1.412593554775377e-12,243.01371555539396,0.009405643997128618,0.6343626431719479,0.9772993276725402,0.03173418408690287,0.296388398434055,0.8956979907575339
125,125,125,125,350,9.69,0.9507678743622124,0.9506370326935693,3.7540764676910094,4.464582183479319,-0.0778319504216304,0.0,-0.01472,6.610985,5.307731,4.822859,4.706707,4.684448,0.0,125,350,9.69,0.9506370326935693,3.7540764676910094,4.464582183479319,-0.0778319504216304,0.0,-0.01472,18.943481,10.369049,0.0,8234.405482310729,27348.521259866804,42744.7369622394,47571.12793869003,48556.46356131764,1.2494982024470343e-15,0.09731093399851588,1.5785110280198487e-12,271.55711468984157,0.009929499006893074,0.6398102597759912,0.9797074261517559,0.032978351050747326,0.30109143394142085,0.8985436926643634
126,126,126,126,351,9.69,0.9585069321291968,0.958369926874111,3.756334017725085,4.456016616257531,-0.056670334506046,0.0,-0.016275,6.531425,5.244826,4.769371,4.656532,4.636945,0.0,126,351,9.69,0.958369926874111,3.756334017725085,4.456016616257531,-0.056670334506046,0.0,-0.016275,18.728632,10.247243,0.0,8860.459583609148,28979.83102804593,44903.257597132986,49821.11569554218,50728.05942298089,1.5229134969992048e-15,0.1186045201999565,1.7659159141532589e-12,303.79707326713907,0.010483051918871857,0.6453837110895102,0.9821214582667863,0.034286830203382385,0.30574572967779645,0.901289683505638
127,127,127,127,352,9.69,0.9666224599309,0.9664786729298168,3.758627383575524,4.446754975555838,-0.034535073235658,0.0,-0.018061,6.449719,5.179502,4.713757,4.6041,4.587215,0.0,127,352,9.69,0.9664786729298168,3.758627383575524,4.446754975555838,-0.034535073235658,0.0,-0.018061,18.504225,10.12219,0.0,9552.975169552526,30776.940782262394,47263.23551036044,52286.09996783139,53105.59131139523,1.8725698891985674e-15,0.14583576393991193,1.9814869679626007e-12,340.88256227797496,0.011075907923715246,0.651181419340533,0.9845686428994155,0.03568339247488511,0.3103939159235141,0.903934994949686
128,128,128,128,353,9.69,0.9745118851714506,0.9743611753739284,3.7608339099665926,4.437516813864313,-0.0128754593502403,0.0,-0.019891,6.370911,5.115908,4.659619,4.552866,4.538572,0.0,128,353,9.69,0.9743611753739284,3.7608339099665926,4.437516813864313,-0.0128754593502403,0.0,-0.019891,18.282627,10.001311,0.0,10272.161739152158,32633.454448075525,49679.66388694285,54812.53006368678,55538.92238247528,2.2965570354535115e-15,0.17885588763807542,2.2148423566562816e-12,381.02755646941597,0.011675979846868039,0.656877520796844,0.9869210224536568,0.037093220117157655,0.31477396165633126,0.906355970600517
129,129,129,129,354,9.69,0.9772110162517345,0.9770578279963198,3.761581241631217,4.4342759312895,-0.005416598946471,0.0,-0.020542,6.344068,5.094107,4.640992,4.53524,4.52182,0.0,129,354,9.69,0.9770578279963198,3.761581241631217,4.4342759312895,-0.005416598946471,0.0,-0.020542,18.206062,9.960116,0.0,10529.289069697808,33295.339601579195,50539.32636150136,55709.626773302174,56402.486326379134,2.4643548062558833e-15,0.1919239799071716,2.300492492798655e-12,395.76226749186105,0.01188641630413315,0.6588006211919383,0.9877157976854486,0.037586798583659695,0.316239125225754,0.9071919754041757
130,130,130,130,355,9.69,0.9798764518232256,0.979720783842984,3.762316848279335,4.4310544403505885,0.0019606354462466,0.0,-0.021192,6.317631,5.072607,4.622569,4.517817,4.505257,0.0,130,355,9.69,0.979720783842984,3.762316848279335,4.4310544403505885,0.0019606354462466,0.0,-0.021192,18.130035,9.919503,0.0,10788.817552974642,33961.23296206165,51404.20523986945,56610.82042839289,57269.507576659125,2.6431026837977336e-15,0.20584486661175821,2.3881742996492386e-12,410.8464943717996,0.01209751409292941,0.6606703246084056,0.9884984667035153,0.038080771350009805,0.3176803847206287,0.9080279149971109
